id,ano,nome,UF,partido,categoria,igreja,corp_pentecostal,evangelico,primeira,sexo,capilaridade,filiados,posicao,decil_filiados,decil_deputados,num_votos,perc_votos,perc_agp,perc_agr,perc_com,perc_fin,perc_ind,perc_inf,perc_ser,perc_pf,perc_rp,receita_agp,receita_agr,receita_com,receita_fin,receita_ind,receita_inf,receita_pf,receita_rp,receita_ser,total_receita
584169,2018,TEREZA NELMA DA SILVA PORTO VIANA SOARES,AL,PSDB,DIREITA,,0,0,0,1,0.764,1459663,0.50,1.00,0.70,44207,0.84,0.74,0.00,0.50,1.00,0.00,0.00,0.82,1.00,0.00,667263.00,0.00,6100.00,11200.00,0.00,0.00,68900.00,0.00,71240.00,824703.00
585205,2018,RUY MANUEL CARNEIRO BARBOSA DE AÇA BELCHIOR,PB,PSDB,DIREITA,,0,0,0,0,0.809,1459663,0.50,1.00,0.70,61259,0.92,0.92,0.00,0.00,0.00,0.00,0.00,0.56,0.69,0.92,938300.00,0.00,0.00,0.00,0.00,0.00,9069.00,41690.14,8052.50,997111.64
585210,2018,PEDRO OLIVEIRA CUNHA LIMA,PB,PSDB,DIREITA,,0,0,0,0,0.904,1459663,0.50,1.00,0.70,76754,0.95,0.96,0.00,0.55,0.00,0.00,0.00,0.80,0.65,0.00,1177094.00,0.00,25200.00,0.00,0.00,0.00,7300.00,0.00,59010.15,1268604.15
583003,2018,ROBERTO SOARES PESSOA,CE,PSDB,DIREITA,,0,0,0,0,0.827,1459663,0.50,1.00,0.70,102470,0.94,0.66,0.00,0.73,0.36,0.65,0.00,0.57,0.00,0.00,503871.00,0.00,26800.00,5000.00,15000.00,0.00,0.00,0.00,50000.00,600671.00
585211,2018,EDNACE ALVES SILVESTRE HENRIQUE,PB,PSDB,DIREITA,,0,0,0,1,0.874,1459663,0.50,1.00,0.70,69935,0.93,0.89,0.00,0.00,0.75,1.00,0.00,0.00,0.50,0.00,776073.34,0.00,0.00,4000.00,50000.00,0.00,4000.00,0.00,0.00,834073.34
585035,2018,NILSON PINTO DE OLIVEIRA,PA,PSDB,DIREITA,,0,0,0,0,0.886,1459663,0.50,1.00,0.70,148972,0.97,0.88,0.00,0.00,0.00,1.00,0.00,0.15,0.00,0.00,1001925.00,0.00,0.00,0.00,67860.20,0.00,0.00,0.00,1500.00,1071285.20
585036,2018,CELSO SABINO DE OLIVEIRA,PA,PSDB,DIREITA,AD,1,1,0,0,0.884,1459663,0.50,1.00,0.70,146288,0.95,0.62,0.00,0.50,0.00,0.00,0.00,0.80,0.59,0.00,108550.00,0.00,12500.00,0.00,0.00,0.00,29154.39,0.00,130250.00,280454.39
580703,2018,BRUNA DIAS FURLAN,SP,PSDB,DIREITA,AD,1,1,0,1,0.555,1459663,0.50,1.00,0.70,126847,0.99,0.93,0.22,0.70,0.61,0.00,0.53,0.82,0.93,0.00,1807476.59,5000.00,92000.00,40000.00,0.00,30000.00,202800.00,0.00,330100.00,2507376.59
580704,2018,SAMUEL MOREIRA DA SILVA JÚNIOR,SP,PSDB,DIREITA,,0,0,0,0,0.519,1459663,0.50,1.00,0.70,103215,0.98,0.90,0.56,0.63,0.27,0.74,0.30,0.79,0.92,0.00,1215000.00,62100.00,37100.00,3600.00,75473.96,6600.00,113200.10,0.00,143276.43,1656350.49
580719,2018,VANDERLEI MACRIS,SP,PSDB,DIREITA,,0,0,0,0,0.546,1459663,0.50,1.00,0.70,102708,0.98,0.91,0.57,0.37,0.46,0.79,0.78,0.79,0.90,0.00,1300000.00,70000.00,8000.00,15000.00,274136.00,322300.00,76995.00,0.00,151135.00,2217566.00
586364,2018,ROSIANE MODESTO DE OLIVEIRA,MS,PSDB,DIREITA,Outras,0,1,0,1,0.982,1459663,0.50,1.00,0.70,120901,1.00,0.89,0.60,0.67,0.00,0.00,0.00,0.78,0.83,0.73,619286.00,14500.00,21000.00,0.00,0.00,0.00,52459.00,10000.00,61500.00,778745.00
580677,2018,EDUARDO PEDROSA CURY,SP,PSDB,DIREITA,,0,0,0,0,0.473,1459663,0.50,1.00,0.70,94282,0.98,0.84,0.14,0.58,0.43,0.25,0.40,0.71,0.93,0.00,502250.00,2000.00,25000.00,12000.00,3000.00,12000.00,220000.00,0.00,66000.00,842250.00
586365,2018,HUMBERTO REZENDE PEREIRA,MS,PSDB,DIREITA,,0,0,0,0,0.971,1459663,0.50,1.00,0.70,80500,0.99,0.92,0.80,0.70,0.00,0.00,0.01,0.53,0.50,0.00,745419.30,28000.00,40000.00,0.00,0.00,1850.00,5770.00,0.00,12500.00,833539.30
580682,2018,VITOR LIPPI,SP,PSDB,DIREITA,,0,0,0,0,0.348,1459663,0.50,1.00,0.70,120529,0.99,0.88,0.33,0.05,0.00,0.62,0.00,0.46,0.77,0.00,1000000.00,11000.00,1000.00,0.00,29000.00,0.00,23728.00,0.00,11500.00,1076228.00
580692,2018,CARLOS HENRIQUE FOCESI SAMPAIO,SP,PSDB,DIREITA,,0,0,0,0,0.705,1459663,0.50,1.00,0.70,125666,0.99,0.00,0.27,0.79,0.73,0.58,0.82,0.84,0.92,0.82,480.00,9200.00,232000.00,109016.48,25000.00,565000.00,121550.00,35000.00,721420.00,1818666.48
586009,2018,DOMINGOS SÁVIO CAMPOS RESENDE,MG,PSDB,DIREITA,,0,0,0,0,0.532,1459663,0.50,1.00,0.70,80990,0.97,0.93,0.65,0.40,0.37,0.70,0.56,0.80,0.68,0.92,1302391.59,112000.00,8000.00,20000.00,48000.00,30000.00,27556.00,125309.95,264533.65,1937791.19
582056,2018,GEOVANIA DE SA RODRIGUES,SC,PSDB,DIREITA,AD,1,1,0,1,0.928,1459663,0.50,1.00,0.70,101937,0.99,0.91,0.00,0.00,0.00,0.12,0.00,0.00,0.74,0.00,2050000.00,0.00,0.00,0.00,2860.00,0.00,15950.00,0.00,0.00,2068810.00
586011,2018,RODRIGO BATISTA DE CASTRO,MG,PSDB,DIREITA,,0,0,0,0,0.599,1459663,0.50,1.00,0.70,131120,0.99,0.93,0.00,0.59,0.62,0.12,0.64,0.77,0.82,0.00,1296126.03,0.00,28500.00,60000.00,1500.00,69700.00,176570.00,0.00,144099.16,1776495.19
586012,2018,PAULO ABI-ACKEL,MG,PSDB,DIREITA,,0,0,0,0,0.554,1459663,0.50,1.00,0.70,79797,0.97,0.93,0.69,0.15,0.00,0.00,0.00,0.79,0.82,0.95,1283858.69,117000.00,1800.00,0.00,0.00,0.00,141200.00,289000.00,214600.00,2047458.69
579223,2018,SHÉRIDAN ESTERFANY OLIVEIRA,RR,PSDB,DIREITA,IEQ,1,1,0,1,0.975,1459663,0.50,1.00,0.70,12129,0.97,0.95,0.00,0.00,0.00,0.00,0.00,0.30,0.81,0.00,2313027.50,0.00,0.00,0.00,0.00,0.00,27000.00,0.00,2500.00,2342527.50
586014,2018,EDUARDO LUIZ BARROS BARBOSA,MG,PSDB,DIREITA,,0,0,0,0,0.790,1459663,0.50,1.00,0.70,105969,0.98,0.92,0.00,0.00,0.37,0.00,0.00,0.45,0.67,0.00,1207426.03,0.00,0.00,20000.00,0.00,0.00,25588.00,0.00,9772.00,1262786.03
584049,2018,CYLMARA FERNANDES DA ROCHA GRIPP,AC,PSDB,DIREITA,IURD,1,1,1,1,0.900,1459663,0.50,1.00,0.70,40047,1.00,0.95,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,1629365.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500.00,1632865.55
578889,2018,LUCAS BELLO REDECKER,RS,PSDB,DIREITA,Luterana,0,1,0,0,0.851,1459663,0.50,1.00,0.70,114346,0.99,0.91,0.24,0.79,0.00,0.61,0.23,0.88,0.70,0.00,1015000.00,3000.00,84000.00,0.00,20000.00,2500.00,29050.00,0.00,109021.20,1262571.20
585990,2018,AÉCIO NEVES DA CUNHA,MG,PSDB,DIREITA,,0,0,0,0,0.838,1459663,0.50,1.00,0.70,106702,0.98,0.98,0.00,0.50,0.23,0.00,0.68,0.74,0.76,0.00,2176126.03,0.00,12500.00,4000.00,0.00,122000.00,59295.00,0.00,114999.98,2488921.01
578890,2018,DANIEL TRZECIAK DUARTE,RS,PSDB,DIREITA,,0,0,0,0,0.567,1459663,0.50,1.00,0.70,74789,0.94,0.64,0.00,0.05,0.00,0.00,0.00,0.73,0.72,0.93,58250.00,0.00,750.00,0.00,0.00,0.00,35805.30,66650.00,28850.00,190305.30
584184,2018,PABLO OLIVA SOUZA,AM,PSL,DIREITA,,0,0,1,0,0.803,241086,0.76,0.60,1.00,151649,1.00,0.38,0.00,0.00,0.00,0.00,0.00,0.44,0.70,0.00,9149.15,0.00,0.00,0.00,0.00,0.00,23816.00,0.00,24000.00,56965.15
578412,2018,ELIESER GIRAO MONTEIRO FILHO,RN,PSL,DIREITA,,0,0,1,0,0.890,241086,0.76,0.60,1.00,81640,0.96,0.05,0.00,0.00,0.00,0.12,0.00,0.08,0.76,0.61,4000.00,0.00,0.00,0.00,2200.00,0.00,14494.00,10253.00,2800.00,33747.00
581914,2018,CAROLINE RODRIGUES DE TONI,SC,PSL,DIREITA,,0,0,0,1,0.938,241086,0.76,0.60,1.00,109363,0.99,0.16,0.00,0.69,0.00,0.00,0.61,0.58,0.77,0.00,4770.00,0.00,21000.00,0.00,0.00,20066.00,17540.00,0.00,19261.10,82637.10
579600,2018,CARLOS ROBERTO COELHO DE MATTOS JÚNIOR,RJ,PSL,DIREITA,Outras,0,1,0,0,0.896,241086,0.76,0.60,1.00,204048,1.00,0.43,0.00,0.00,0.00,0.00,0.00,0.52,0.69,0.87,3895.00,0.00,0.00,0.00,0.00,0.00,13479.20,28745.00,13030.88,59150.08
581915,2018,DANIEL COSTA DE FREITAS,SC,PSL,DIREITA,,0,0,0,0,0.870,241086,0.76,0.60,1.00,142571,1.00,0.00,0.00,0.79,0.67,0.88,0.00,0.77,0.84,0.00,0.00,0.00,61000.00,44000.00,131200.00,0.00,22500.00,0.00,70500.00,329200.00
579607,2018,FELÍCIO LATERÇA DE ALMEIDA,RJ,PSL,DIREITA,,0,0,1,0,0.743,241086,0.76,0.60,1.00,47065,0.97,0.00,0.00,0.37,0.00,0.33,0.00,0.48,0.85,0.88,0.00,0.00,5000.00,0.00,5000.00,0.00,57950.21,35000.00,11500.00,114450.21
579617,2018,MÁRCIO DA SILVEIRA LABRE,RJ,PSL,DIREITA,,0,0,1,0,0.855,241086,0.76,0.60,1.00,46934,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.75,0.00,0.00,0.00,0.00,0.00,0.00,13395.00,9200.00,0.00,22595.00
585327,2018,LUIS FELIPE BONATTO FRANCISCHINI,PR,PSL,DIREITA,AD,1,1,0,0,0.898,241086,0.76,0.60,1.00,241537,1.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.79,187429.00,0.00,0.00,0.00,0.00,0.00,500.00,50000.00,0.00,237929.00
579521,2018,FABIANA SILVA DE SOUZA,RJ,PSL,DIREITA,,0,0,1,1,0.836,241086,0.76,0.60,1.00,57611,0.98,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.62,91981.61,0.00,0.00,0.00,0.00,0.00,0.00,3585.60,0.00,95567.21
579313,2018,NEREU CRISPIM,RS,PSL,DIREITA,,0,0,1,0,0.742,241086,0.76,0.60,1.00,32200,0.89,0.00,0.00,0.33,0.42,0.08,0.00,0.71,0.43,0.00,0.00,0.00,3350.00,3600.00,1400.00,0.00,4675.00,0.00,25083.36,38108.36
585342,2018,ALINE SLEUTJES,PR,PSL,DIREITA,,0,0,0,1,0.660,241086,0.76,0.60,1.00,33628,0.90,0.14,0.00,0.14,0.00,0.00,0.37,0.00,0.51,0.83,2205.00,0.00,1500.00,0.00,0.00,5755.85,8664.10,83135.40,0.00,101260.35
579452,2018,HELIO FERNANDO BARBOSA LOPES,RJ,PSL,DIREITA,Batista,0,1,0,0,0.898,241086,0.76,0.60,1.00,345234,1.00,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.00,66217.50,0.00,0.00,0.00,0.00,0.00,12500.00,0.00,0.00,78717.50
579257,2018,UBIRATAN ANTUNES SANDERSON,RS,PSL,DIREITA,,0,0,1,0,0.872,241086,0.76,0.60,1.00,88559,0.95,0.00,0.00,0.26,0.00,0.44,0.00,0.45,0.76,0.63,0.00,0.00,2800.00,0.00,10000.00,0.00,71479.75,5000.00,6650.00,95929.75
585351,2018,FILIPE BARROS BAPTISTA DE TOLEDO RIBEIRO,PR,PSL,DIREITA,Presbiteriana,0,1,0,0,0.702,241086,0.76,0.60,1.00,75326,0.95,0.00,0.00,0.87,0.00,0.33,0.62,0.53,0.77,0.85,0.00,0.00,167000.00,0.00,5000.00,17000.00,50400.00,129000.00,24606.75,393006.75
579440,2018,LUIZ EDUARDO CARNEIRO DA SILVA DE SOUZA LIMA,RJ,PSL,DIREITA,,0,0,1,0,0.885,241086,0.76,0.60,1.00,115119,1.00,0.59,0.59,0.74,0.49,0.00,0.00,0.76,0.30,0.03,9900.00,85000.00,61000.00,17499.99,0.00,0.00,1610.00,26.80,88625.00,263661.79
579264,2018,ALCIBIO MESQUITA BIBO NUNES,RS,PSL,DIREITA,,0,0,0,0,0.853,241086,0.76,0.60,1.00,91664,0.96,0.00,0.00,0.00,0.00,0.69,0.00,0.91,0.00,0.00,0.00,0.00,0.00,0.00,30000.00,0.00,0.00,0.00,207216.90,237216.90
584459,2018,HEITOR RODRIGO PEREIRA FREIRE,CE,PSL,DIREITA,Outras,0,1,0,0,0.892,241086,0.76,0.60,1.00,97201,0.93,0.51,0.00,0.20,0.00,0.00,0.00,0.28,0.55,0.00,50000.00,0.00,1800.00,0.00,0.00,0.00,10000.00,0.00,2480.00,64280.00
579441,2018,JOZIEL FERREIRA CARLOS,RJ,PSL,DIREITA,AD,1,1,0,0,0.708,241086,0.76,0.60,1.00,34274,0.95,0.56,0.00,0.03,0.00,0.00,0.00,0.00,0.77,0.09,7849.30,0.00,500.00,0.00,0.00,0.00,29075.00,100.00,0.00,37524.30
578538,2018,JOAO CHRISÓSTOMO DE MOURA,RO,PSL,DIREITA,Presbiteriana,0,1,0,0,0.897,241086,0.76,0.60,1.00,28344,0.92,0.50,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,45000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,50300.00
579443,2018,CHRISTINE NOGUEIRA DOS REIS TONIETTO,RJ,PSL,DIREITA,,0,0,1,1,0.841,241086,0.76,0.60,1.00,38525,0.96,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.00,74671.33,0.00,0.00,0.00,0.00,0.00,3725.01,0.00,0.00,78396.34
586200,2018,MARCELO EDUARDO FREITAS,MG,PSL,DIREITA,,0,0,1,0,0.703,241086,0.76,0.60,1.00,58176,0.94,0.18,0.00,0.75,0.41,0.00,0.00,0.69,0.72,0.93,1401.00,0.00,72500.00,22500.00,0.00,0.00,37932.00,146714.63,83364.00,364411.63
586159,2018,CHARLLES THOMACELLI EVANGELISTA,MG,PSL,DIREITA,,0,0,0,0,0.496,241086,0.76,0.60,1.00,51626,0.94,0.27,0.00,0.53,0.00,0.00,0.70,0.00,0.52,0.00,2745.00,0.00,16162.00,0.00,0.00,123645.57,11005.00,0.00,0.00,153557.57
583501,2018,VITOR HUGO DE ARAUJO ALMEIDA,GO,PSL,DIREITA,,0,0,1,0,0.780,241086,0.76,0.60,1.00,31190,0.87,0.01,0.00,0.45,0.00,0.00,0.00,0.71,0.69,0.00,1054.00,0.00,15514.00,0.00,0.00,0.00,25766.66,0.00,90603.63,132938.29
586183,2018,GERALDO JUNIO DO AMARAL,MG,PSL,DIREITA,,0,0,1,0,0.850,241086,0.76,0.60,1.00,158541,1.00,0.39,0.00,0.21,0.00,0.00,0.00,0.06,0.63,0.73,5240.00,0.00,2400.00,0.00,0.00,0.00,21407.88,6500.00,600.00,36147.88
583502,2018,WALDIR SOARES DE OLIVEIRA,GO,PSL,DIREITA,,0,0,0,0,0.967,241086,0.76,0.60,1.00,274406,1.00,0.84,0.00,0.47,0.00,0.00,0.38,0.00,0.46,0.92,420208.33,0.00,20000.00,0.00,0.00,10000.00,5400.00,39426.15,0.00,495034.48
584566,2018,DAYANE JAMILLE CARNEIRO DOS SANTOS PIMENTEL,BA,PSL,DIREITA,AD,1,1,1,1,0.894,241086,0.76,0.60,1.00,136742,1.00,0.71,0.00,0.00,0.00,0.00,0.00,0.09,0.14,0.00,483400.00,0.00,0.00,0.00,0.00,0.00,550.00,0.00,1000.00,484950.00
584749,2018,MARCELO HENRIQUE TEIXEIRA DIAS,MG,PSL,DIREITA,Maranata,1,1,0,0,0.856,241086,0.76,0.60,1.00,230008,1.00,0.79,0.00,0.00,0.00,0.71,0.00,0.84,0.42,0.00,157959.75,0.00,0.00,0.00,51500.00,0.00,5330.00,0.00,383280.00,598069.75
583319,2018,ELIEL MÁRCIO DO CARMO,MG,PSL,DIREITA,AD,1,1,0,0,0.630,241086,0.76,0.60,1.00,51073,0.93,0.14,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,1175.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,253500.00,254675.00
583322,2018,ALESSANDRA DA SILVA,MG,PSL,DIREITA,,0,0,1,1,0.680,241086,0.76,0.60,1.00,48043,0.93,0.00,0.00,0.62,0.00,0.00,0.00,0.64,0.00,0.00,0.00,0.00,34100.00,0.00,0.00,0.00,0.00,0.00,49600.00,83700.00
582489,2018,JOSÉ GUILHERME NEGRÃO PEIXOTO,SP,PSL,DIREITA,,0,0,0,0,0.246,241086,0.76,0.60,1.00,31718,0.92,0.24,0.08,0.73,0.00,0.35,0.00,0.00,0.25,0.00,6395.24,1400.00,123689.08,0.00,5000.00,0.00,1500.00,0.00,0.00,137984.32
582499,2018,ALEXANDRE FROTA DE ANDRADE,SP,PSL,DIREITA,,0,0,1,0,0.816,241086,0.76,0.60,1.00,155522,0.99,0.21,0.30,0.34,0.00,0.00,0.00,0.18,0.18,0.00,5300.32,10000.00,6388.20,0.00,0.00,0.00,888.00,0.00,2181.77,24758.29
584770,2018,LUCIANO CALDAS BIVAR,PE,PSL,DIREITA,,0,0,0,0,0.892,241086,0.76,0.60,1.00,117943,0.99,0.78,0.00,0.48,0.76,0.00,0.55,0.60,0.68,0.00,1800000.00,0.00,15000.00,66000.00,0.00,20000.00,26000.00,0.00,23000.00,1950000.00
582503,2018,JOICE CRISTINA HASSELMANN,SP,PSL,DIREITA,Batista,0,1,1,1,0.843,241086,0.76,0.60,1.00,1078666,1.00,0.73,0.00,0.64,0.48,0.00,0.43,0.66,0.83,0.00,110300.32,0.00,44000.00,16500.00,0.00,13500.00,36042.00,0.00,42250.00,262592.32
582522,2018,NICOLINO BOZZELLA JUNIOR,SP,PSL,DIREITA,,0,0,0,0,0.716,241086,0.76,0.60,1.00,78712,0.97,0.00,0.00,0.42,0.00,0.00,0.75,0.78,0.78,0.00,0.00,0.00,10000.00,0.00,0.00,230000.00,26000.00,0.00,126500.00,392500.00
582601,2018,EDUARDO NANTES BOLSONARO,SP,PSL,DIREITA,Batista,0,1,0,0,0.844,241086,0.76,0.60,1.00,1843735,1.00,0.77,0.00,0.12,0.00,0.00,0.00,0.44,0.82,0.00,173093.04,0.00,1500.00,0.00,0.00,0.00,32837.54,0.00,10900.00,218330.58
582604,2018,ROBERTO SEBASTIÃO PETERNELLI JUNIOR,SP,PSL,DIREITA,,0,0,0,0,0.790,241086,0.76,0.60,1.00,74190,0.96,0.23,0.14,0.35,0.41,0.32,0.00,0.16,0.67,0.74,6000.00,2000.00,7150.00,10000.00,4000.00,0.00,12950.00,8712.88,1750.00,52562.88
582574,2018,CARLA ZAMBELLI SALGADO,SP,PSL,DIREITA,,0,0,1,1,0.783,241086,0.76,0.60,1.00,76306,0.96,0.53,0.55,0.77,0.51,0.70,0.46,0.76,0.90,0.11,25480.24,60000.00,143500.00,20000.00,51000.00,17000.00,91047.40,141.80,109299.17,517468.61
586455,2018,LOESTER CARLOS GOMES DE SOUZA,MS,PSL,DIREITA,,0,0,1,0,0.933,241086,0.76,0.60,1.00,56339,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12075.00,0.00,0.00,12075.00
582548,2018,LUIZ PHILIPPE DE ORLEANS BRAGANÇA,SP,PSL,DIREITA,,0,0,1,0,0.808,241086,0.76,0.60,1.00,118457,0.98,0.00,0.22,0.30,0.41,0.00,0.64,0.00,0.78,0.85,0.00,5000.00,5000.00,10000.00,0.00,88000.00,26625.24,62000.00,0.00,196625.24
582658,2018,SORAYA DE SOUZA MANNATO,ES,PSL,DIREITA,Maranata,1,1,1,1,0.936,241086,0.76,0.60,1.00,57741,0.97,0.76,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,295636.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.60,295643.25
586424,2018,LUIZ ALBERTO OVANDO,MS,PSL,DIREITA,Batista,0,1,0,0,0.884,241086,0.76,0.60,1.00,50376,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.26,0.00,1008.00,0.00,0.00,0.00,0.00,0.00,1340.00,0.00,19300.00,21648.00
582549,2018,PAULO SERGIO ABOU ANNI,SP,PSL,DIREITA,,0,0,0,0,0.718,241086,0.76,0.60,1.00,69256,0.96,0.48,0.00,0.57,0.00,0.00,0.00,0.82,0.90,0.00,18474.57,0.00,20410.00,0.00,0.00,0.00,77650.00,0.00,330510.00,447044.57
582550,2018,MARCIO TADEU ANHAIA DE LEMOS,SP,PSL,DIREITA,,0,0,0,0,0.810,241086,0.76,0.60,1.00,98373,0.98,0.15,0.00,0.00,0.00,0.00,0.00,0.61,0.84,0.00,3975.24,0.00,0.00,0.00,0.00,0.00,37040.00,0.00,29500.00,70515.24
579590,2018,JOÃO CARLOS SOARES GURGEL,RJ,PSL,DIREITA,Outras,0,1,0,0,0.875,241086,0.76,0.60,1.00,62089,0.99,0.41,0.00,0.00,0.00,0.00,0.00,0.41,0.81,0.00,3640.00,0.00,0.00,0.00,0.00,0.00,40500.00,0.00,6340.55,50480.55
585254,2018,GULLIEM CHARLES BEZERRA LEMOS,PB,PSL,DIREITA,Outras,0,1,1,0,0.931,241086,0.76,0.60,1.00,71899,0.94,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.00,361938.00,0.00,0.00,0.00,0.00,0.00,7010.00,0.00,0.00,368948.00
586490,2018,NELSON NED PREVIDENTE,MT,PSL,DIREITA,,0,0,0,0,0.982,241086,0.76,0.60,1.00,126249,1.00,0.35,0.41,0.41,0.00,0.00,0.45,0.90,0.94,0.00,22000.00,25000.00,15000.00,0.00,0.00,10000.00,165188.00,0.00,94627.00,331815.00
579591,2018,DANIEL LUCIO DA SILVEIRA,RJ,PSL,DIREITA,,0,0,1,0,0.694,241086,0.76,0.60,1.00,31789,0.95,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.00,14424.00,0.00,0.00,0.00,0.00,0.00,19920.00,0.00,0.00,34344.00
581906,2018,FABIO LUIZ SCHIOCHET FILHO,SC,PSL,DIREITA,,0,0,1,0,0.856,241086,0.76,0.60,1.00,87345,0.98,0.20,0.00,0.55,0.00,0.60,0.48,0.75,0.98,0.46,5055.72,0.00,8000.00,0.00,21900.00,10000.00,156000.00,1000.00,43000.00,244955.72
579592,2018,ANTÔNIO DA LUZ FURTADO,RJ,PSL,DIREITA,,0,0,1,0,0.678,241086,0.76,0.60,1.00,104211,1.00,0.67,0.00,0.14,0.00,0.70,0.00,0.32,0.74,0.00,14835.30,0.00,1500.00,0.00,37060.00,0.00,20780.00,0.00,3765.00,77940.30
581908,2018,LUIZ ARMANDO SCHROEDER REIS,SC,PSL,DIREITA,,0,0,1,0,0.731,241086,0.76,0.60,1.00,60069,0.93,0.16,0.00,0.00,0.00,0.00,0.09,0.07,0.89,0.23,4770.00,0.00,0.00,0.00,0.00,1064.00,46030.00,500.00,1064.00,53428.00
579594,2018,LOURIVAL GOMES DE ALMEIDA,RJ,PSL,DIREITA,,0,0,0,0,0.698,241086,0.76,0.60,1.00,41307,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,201791.49,0.00,201791.49
578504,2018,ANTONIO CARLOS NICOLETTI,RR,PSL,DIREITA,,0,0,1,0,0.912,241086,0.76,0.60,1.00,12969,0.98,0.38,0.00,0.00,0.00,0.00,0.00,0.60,0.85,1.00,20000.00,0.00,0.00,0.00,0.00,0.00,44440.00,35000.00,9000.00,108440.00
580093,2018,GLAUBER DE MEDEIROS BRAGA,RJ,PSOL,ESQUERDA,,0,0,0,0,0.827,150130,-0.84,0.30,0.60,40199,0.96,0.88,0.00,0.00,0.00,0.00,0.00,0.50,0.76,0.79,328890.78,0.00,0.00,0.00,0.00,0.00,26095.59,13232.22,12500.00,380718.59
580094,2018,TALIRIA PETRONE SOARES,RJ,PSOL,ESQUERDA,,0,0,0,1,0.876,150130,-0.84,0.30,0.60,107317,1.00,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.67,199102.52,0.00,0.00,0.00,0.00,0.00,64138.58,5000.00,0.00,268241.10
580105,2018,MARCELO RIBEIRO FREIXO,RJ,PSOL,ESQUERDA,,0,0,0,0,0.895,150130,-0.84,0.30,0.60,342491,1.00,0.89,0.00,0.14,0.29,0.00,0.00,0.61,0.89,0.72,365258.77,0.00,1500.00,8500.01,0.00,0.00,120759.27,7196.16,25200.00,528414.21
585024,2018,EDMILSON BRITO RODRIGUES,PA,PSOL,ESQUERDA,,0,0,0,0,0.715,150130,-0.84,0.30,0.60,184042,1.00,0.79,0.00,0.33,0.01,0.00,0.00,0.64,0.73,0.00,538946.99,0.00,5000.00,23300.00,0.00,0.00,139204.80,0.00,34300.00,740751.79
580065,2018,JEAN WYLLYS DE MATOS SANTOS,RJ,PSOL,ESQUERDA,,0,0,0,0,0.778,150130,-0.84,0.30,0.60,24295,0.93,0.88,0.00,0.00,0.00,0.00,0.00,0.54,0.88,0.00,305896.28,0.00,0.00,0.00,0.00,0.00,96838.95,0.00,16000.00,418735.23
580650,2018,IVAN VALENTE,SP,PSOL,ESQUERDA,,0,0,0,0,0.802,150130,-0.84,0.30,0.60,155334,0.99,0.81,0.00,0.48,0.00,0.00,0.00,0.68,0.91,0.86,303855.53,0.00,13700.00,0.00,0.00,0.00,96982.29,121000.00,51299.99,586837.81
580609,2018,LUIZA ERUNDINA DE SOUSA,SP,PSOL,ESQUERDA,,0,0,0,1,0.748,150130,-0.84,0.30,0.60,176883,1.00,0.81,0.00,0.00,0.00,0.00,0.00,0.49,0.65,0.48,300035.03,0.00,0.00,0.00,0.00,0.00,11196.00,1502.30,14000.00,326733.33
580697,2018,SAMIA DE SOUZA BOMFIM,SP,PSOL,ESQUERDA,,0,0,0,1,0.808,150130,-0.84,0.30,0.60,249887,1.00,0.75,0.00,0.00,0.00,0.00,0.00,0.45,0.93,0.84,128762.46,0.00,0.00,0.00,0.00,0.00,174551.42,54832.00,11174.71,369320.59
586355,2018,ÁUREA CAROLINA DE FREITAS E SILVA,MG,PSOL,ESQUERDA,,0,0,0,1,0.796,150130,-0.84,0.30,0.60,162740,1.00,0.61,0.00,0.51,0.01,0.00,0.00,0.51,0.82,0.00,22790.03,0.00,14500.00,500.00,0.00,0.00,112297.00,0.00,17310.00,167397.03
579057,2018,FERNANDA MELCHIONNA E SILVA,RS,PSOL,ESQUERDA,,0,0,0,1,0.844,150130,-0.84,0.30,0.60,114302,0.99,0.80,0.00,0.00,0.33,0.00,0.00,0.46,0.68,0.94,220077.91,0.00,0.00,3300.00,0.00,0.00,26936.00,90000.00,7000.00,347313.91
